48.8402322718,2.35036529776,44 RUE DAUBENTON
48.8287273253,2.3182234219,62 RUE DE L'ABBE CARTON
48.868933057,2.33656362758,14 RUE SAINT-AUGUSTIN
48.8656299354,2.3548358182,35 RUE REAUMUR
48.8447306054,2.35013826124,21 RUE ROLLIN
48.8833058727,2.29018145654,67 RUE BAYEN
48.8791447734,2.39860443543,78 RUE DU PRE SAINT-GERVAIS
48.8631257959,2.40454215171,20 RUE PELLEPORT
48.8502959228,2.32790309311,1 RUE D'ASSAS
48.8610619149,2.30648078144,141 RUE DE L'UNIVERSITE
48.8505642774,2.39286598486,1 S PAS TURQUETIL
48.8417483392,2.32480025656,21 RUE D'ODESSA
48.8431910413,2.2980362594,5 RUE DU DOCTEUR JACQUEMAIRE-CLEMENCEAU
48.8567902352,2.38449091828,18 RUE DE BELFORT
48.8861598449,2.32013731511,3 RUE LAMANDE
48.8466716981,2.37952420961,43 BD DIDEROT
48.8246435873,2.32717134848,56 RUE BEAUNIER
48.8393833231,2.27938391684,205 RUE SAINT-CHARLES
48.847909821,2.26527526971,46 RUE D'AUTEUIL
48.8510283362,2.26999351069,14 RUE RIBERA
48.8748535208,2.32066206004,35 RUE DE LA PEPINIERE
48.8615466169,2.35331473772,4 PAS DES MENETRIERS
48.8459971331,2.40461887331,10 CITE DEBERGUE
48.8369160731,2.29846115014,5 RUE OLIVIER DE SERRES
48.8464357873,2.2799903029,19 AV EMILE ZOLA
48.8516817283,2.33651799333,5 RUE LOBINEAU
48.8487037745,2.30857592574,4 RUE ALBERT DE LAPPARENT
48.8214104922,2.36229010388,15 RUE DES MALMAISONS
48.8857021356,2.35452451553,6 RUE SAINT-LUC
48.8524771272,2.37085541751,10b RUE DE CHARENTON
48.8426577016,2.31622439926,31 Z RUE FALGUIERE
48.861677245,2.27815082989,2 RUE DESBORDES-VALMORE
48.8377512265,2.39852844476,9 RUE TOURNEUX
48.8482823007,2.29548923239,19 RUE LETELLIER
48.8385202733,2.26064148404,6 RUE LE MAROIS
48.8881259288,2.38928760696,187 AV JEAN JAURES
48.837353951,2.27761409477,239 RUE SAINT-CHARLES
48.8576657335,2.35648683805,28 RUE DU BOURG TIBOURG
48.8516482459,2.33905776873,3 RUE MONSIEUR LE PRINCE
48.8269368163,2.35073690902,13 PAS BOITON
48.8248812694,2.35048126148,18 RUE BELLIER-DEDOUVRE
48.82765185183484,2.317210110223,18 VLA DUTHY
